Title,City,State,Value,Status,BidDate,Uses,HasHotel,HasElderly,Lat,Lng
Duke Energy Convention Center - Cincinnati Center City Development Corp,Cincinnati,OH,200000000,Under Construction,,"Restaurant, Conference / Convention Centers, Hotel / Motel",TRUE,FALSE,39.1005,-84.5178
RFQ Construction Manager at risk - Jonathan Alder LSD-ELPP-2026,Plain City,OH,70600000,Post-Bid,"Dec 29, 2025",Educational,FALSE,FALSE,40.0784,-83.2901
Richland Full Service Maintenance Facility Knox Full Service Maintenance Facility,Ashley,OH,24967050,Post-Bid,"Feb 25, 2026",Municipal,FALSE,FALSE,40.4173,-82.9071
Akron Citi Center Remodel,Akron,OH,35000000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.0826,-81.5198
Darana Hybrid Expansion,Hamilton,OH,21000000,Design,,"Office, Roads / Highways, Warehouse / Distribution, Playgrounds / Parks / Athletic Fields, Industrial",FALSE,FALSE,39.3713,-84.5353
Foundry Lofts,Cleveland,OH,60000000,Under Construction,,Multi-Residential,FALSE,FALSE,41.5034,-81.638
Alkire Rd Manufacturing and Commercial Use,Columbus,OH,6000000,Pre-Construction/Negotiated,,"Retail, Industrial",FALSE,FALSE,39.9625,-83.0032
Evergreen Crossing,Washington Court House,OH,31077506,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,39.5462,-83.4359
310 Race Street Rehabilitation / Cincinnati,Cincinnati,OH,43000000,Design,,"Multi-Residential, Restaurant, Retail",FALSE,FALSE,39.0991,-84.5139
Town Club Powell,Powell,OH,15000000,Final Planning,,Multi-Residential,FALSE,FALSE,40.1681,-83.0898
AtriCure Inc Manufacturing Expansion,Mason,OH,45000000,Design,,Manufacturing,FALSE,FALSE,39.3282,-84.2908
Hooper Building Redevelopment / Cincinnati,Cincinnati,OH,15000000,Under Construction,,"Multi-Residential, Office, Restaurant, Retail, Warehouse / Distribution, Playgrounds / Parks / Athletic Fields, Fitness / Rec Centers",FALSE,FALSE,39.0993,-84.5156
RFQ Construction Manager at Risk - New Muskingum County Jail Project,S Zanesville,OH,5000000,Under Construction,"Mar 1, 2024",Jails / Prisons,FALSE,FALSE,39.9404,-82.0076
Franklin Commons,Franklin,OH,7500000,Award,"Nov 6, 2024",Multi-Residential,FALSE,FALSE,39.5551,-84.2817
New High School - Monroe Local School District,Monroe,OH,62100000,Pre-Construction/Negotiated,,Educational,FALSE,FALSE,39.4505,-84.3818
RFQ - CM at Risk Monroe Local School District,Monroe,OH,53360970,Post-Bid,"Mar 3, 2025",Educational,FALSE,FALSE,39.4505,-84.3818
Givaudan Expansion / Cincinnati,Cincinnati,OH,215000000,Under Construction,,Industrial,FALSE,FALSE,39.2341,-84.4384
Industrial Complex / North Olmsted,North Olmsted,OH,50000000,Under Construction,,Industrial,FALSE,FALSE,41.3909,-81.9607
High Street Mixed-Use,Columbus,OH,27300000,Design,,"Multi-Residential, Restaurant, Retail, Hotel / Motel",TRUE,FALSE,40.0176,-83.0126
Belle Avenue Manufacturing Expansion,Hamilton,OH,20000000,Conceptual,,Industrial,FALSE,FALSE,39.3732,-84.5509
Avon Lake Towne Center Redevelopment,Avon Lake,OH,20000000,Conceptual,,"Multi-Residential, Retail",FALSE,FALSE,41.4951,-82.0203
Park Village Apartment Renovations / Hough,Cleveland Hts,OH,18872200,Design,,Multi-Residential,FALSE,FALSE,41.511,-81.6228
9410 Hough Avenue Apartments,Cleveland Hts,OH,47000000,Under Construction,,Multi-Residential,FALSE,FALSE,41.5102,-81.6211
Green Oaks of Canal Winchester,Canal Winchester,OH,42528019,Under Construction,,Elderly Care / Assisted Living,FALSE,TRUE,39.907,-82.8252
Wesley Baymiller Project,Cincinnati,OH,11800000,Post-Bid,"Jan 29, 2026",Multi-Residential,FALSE,FALSE,39.1031,-84.512
Edison Boulevard,Twinsburg,OH,5000000,Pre-Construction/Negotiated,,Manufacturing,FALSE,FALSE,41.2934,-81.4366
Blackstone Commons,Washington Court House,OH,28076345,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,39.5462,-83.4359
Griswold Grove,Elyria,OH,31955420,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.4009,-82.1119
McGregor Landing,Elyria,OH,32500552,Design,,Multi-Residential,FALSE,FALSE,41.3986,-82.1198
Reid Flats / Cincinnati,Cincinnati,OH,37800000,Post-Bid,"Oct 17, 2025","Multi-Residential, Office, Retail",FALSE,FALSE,39.1032,-84.5065
Air Camp STEM Talent Development Complex / Dayton,Dayton,OH,38000000,Conceptual,,Educational,FALSE,FALSE,39.7589,-84.1916
Silver Birch of Amherst,Lorain,OH,36308700,Under Construction,,Elderly Care / Assisted Living,FALSE,TRUE,41.4133,-82.2306
Silver Birch Columbus,Columbus,OH,18200000,Pre-Construction/Negotiated,,Elderly Care / Assisted Living,FALSE,TRUE,39.9764,-82.8373
Bridge Park Y Block,Dublin,OH,50000000,Under Construction,,"Multi-Residential, Office, Parking Garage, Restaurant, Retail, Swimming Pools, Fitness / Rec Centers, Clubhouse / Community Centers, Hotel / Motel",TRUE,FALSE,40.0992,-83.1141
HCOM Translational Research Facility 2023,Athens,OH,66968706,Award,"Nov 17, 2023","Roads / Highways, Sidewalks / Parking Lot, Educational",FALSE,FALSE,39.3292,-82.1078
Fifth and Butler Apartments,Hamilton,OH,30000000,Design,,Multi-Residential,FALSE,FALSE,39.4003,-84.5572
College of Fine Arts Facilities Renewal 2024,Athens,OH,74500000,Conceptual,,Educational,FALSE,FALSE,39.3292,-82.1013
North Wilson Drive Development,Columbus,OH,9000000,Under Construction,,"Office, Warehouse / Distribution",FALSE,FALSE,39.9784,-83.1018
OSU Wexner Medical Center Rehabilitation Hospital,Columbus,OH,50000000,Conceptual,,Medical,FALSE,FALSE,39.9772,-82.9609
Cincinnati College Preparatory Academy - High School,Cincinnati,OH,18834000,Post-Bid,"Oct 24, 2025","Sidewalks / Parking Lot, Educational",FALSE,FALSE,39.1103,-84.528
Build One New Elementary School,Cincinnati,OH,35213604,Under Construction,"Sep 20, 2024",Educational,FALSE,FALSE,39.2396,-84.5898
Roche Drive Senior Affordable Housing / Columbus,Columbus,OH,32260081,Conceptual,,Multi-Residential,FALSE,FALSE,40.0862,-82.9899
Home2 Suites by Hilton / Cincinnati,Cincinnati,OH,20902000,Under Construction,,Hotel / Motel,TRUE,FALSE,39.1031,-84.512
Space Replacement/Consolidation One-Stop Student Services Addition/Renovation,Toledo,OH,8415000,Conceptual,,Educational,FALSE,FALSE,41.66,-83.6177
Miami Valley Christian Academy New High School - Miami Valley Christian Academy,Cincinnati,OH,21000000,Pre-Construction/Negotiated,,"Playgrounds / Parks / Athletic Fields, Educational, Theaters / Auditoriums, Laboratories, Fitness / Rec Centers",FALSE,FALSE,39.134,-84.3111
Gateway66 / League Park,Cleveland,OH,14550000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.5126,-81.6442
Oskamp Flats Project,Cincinnati,OH,23000000,Post-Bid,"Feb 18, 2025",Multi-Residential,FALSE,FALSE,39.1032,-84.5065
Distribution And Greenhouse Facility / Point Industrial Park,South Point,OH,9300000,Conceptual,,"Office, Manufacturing, Warehouse / Distribution, Industrial",FALSE,FALSE,38.4179,-82.5863
Pleasant Meadows Village Rehabilitation,Cuyahoga Falls,OH,15872020,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.165,-81.4955
Kroger A-948 Glenway Ave - Remodel / Cincinnati,Cincinnati,OH,10480000,GC Bidding,"Mar 6, 2026",Retail,FALSE,FALSE,39.1427,-84.6228
Emerald Parkway Mixed-Use / Dublin,Dublin,OH,23700000,Design,,"Multi-Residential, Parking Garage, Restaurant, Retail, Playgrounds / Parks / Athletic Fields, Swimming Pools, Day Care Centers, Clubhouse / Community Centers",FALSE,FALSE,40.0992,-83.1141
Health Science Building - Columbus State Community College,Columbus,OH,60000000,Under Construction,,Educational,FALSE,FALSE,39.9674,-82.9906
Juvenile Correctional Facility - Ohio Department of Youth Services,Bedford Hts,OH,130000000,Under Construction,,Jails / Prisons,FALSE,FALSE,41.3987,-81.5536
Clover Glen II,Galloway,OH,28922769,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,39.949,-83.1537
The Commons at Grant Renovation,Columbus,OH,8620000,Post-Bid,"Jan 31, 2025",Multi-Residential,FALSE,FALSE,39.9548,-82.9888
Scarborough Senior Housing - Rebid,Columbus,OH,15000000,Post-Bid,"Mar 28, 2025",Elderly Care / Assisted Living,FALSE,TRUE,39.9746,-82.9803
Westerville Road Apartments,Columbus,OH,23286619,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,40.0368,-82.9536
Ford Pro Elite Commercial Vehicle Center / Valley View,Independence,OH,20000000,Under Construction,,"Retail, Service Station / Car Wash",FALSE,FALSE,41.3687,-81.6379
1325 West Broad Street Apartments,Columbus,OH,18000000,Final Planning,,Multi-Residential,FALSE,FALSE,39.9576,-83.036
Benjamin II,Columbus,OH,15000000,Final Planning,,Multi-Residential,FALSE,FALSE,39.957,-83.0138
Divert Inc. Anaerobic Digestion Facility,Harrison,OH,100000000,Conceptual,,Industrial,FALSE,FALSE,39.2275,-84.7826
RFP - Construction Management at Risk - Memorial Health System Women and Childrens Hospital,Belpre,OH,34000000,Final Planning,,Medical,FALSE,FALSE,39.2831,-81.6135
The Chillicothe Medical and Surgical Center,Chillicothe,OH,24000000,Conceptual,,Medical,FALSE,FALSE,39.3331,-82.9824
Saks Fifth Avenue Building Redevelopment,Cincinnati,OH,23000000,Under Construction,,"Office, Retail",FALSE,FALSE,39.1004,-84.5147
Summit View Office,Blue Ash,OH,16000000,Award,,Office,FALSE,FALSE,39.2217,-84.3806
The Meadows Housing Development,Batavia,OH,20800000,Post-Bid,"Oct 15, 2025","Multi-Residential, Sidewalks / Parking Lot",FALSE,FALSE,39.0794,-84.1466
Groveport Road Mixed-Use Development - City of Obetz,Obetz,OH,55000000,Conceptual,,"Medical, Restaurant, Retail, Hotel / Motel",TRUE,FALSE,39.8681,-82.9353
Jetway Commerce Center,Columbus,OH,10300000,Pre-Construction/Negotiated,,Industrial,FALSE,FALSE,40.0102,-82.9178
Buc-ee's #71 / Huber Heights,Huber Heights,OH,30000000,Under Construction,"May 24, 2024","Retail, Sidewalks / Parking Lot, Service Station / Car Wash",FALSE,FALSE,39.8699,-84.0552
Foundations Health Solutions Nursing Facility,Canton,OH,17000000,Conceptual,,Elderly Care / Assisted Living,FALSE,TRUE,40.8437,-81.4425
Cambridge II Apartments / Dublin,Dayton,OH,15000000,Under Construction,,Multi-Residential,FALSE,FALSE,39.7705,-84.2177
Home2 Suites / Columbus,Columbus,OH,22000000,Post-Bid,"Jan 3, 2025",Hotel / Motel,TRUE,FALSE,39.9904,-83.0271
RFP D/B - City Hall Copper Roof Design,Cleveland,OH,5000000,Post-Bid,"Dec 1, 2025",Municipal,FALSE,FALSE,41.5054,-81.6925
Greater Dayton Regional Transit Authority Paratransit Bus Garage,Dayton,OH,14378173,Award,"Jul 3, 2025","Sidewalks / Parking Lot, Transportation Terminals",FALSE,FALSE,39.7489,-84.1941
Hull Plaza Revitalization,Springfield,OH,28000000,Conceptual,,"Multi-Residential, Retail",FALSE,FALSE,39.9247,-83.8105
Pacific Manufacturing Expansion,Fairfield,OH,10000000,Under Construction,,Manufacturing,FALSE,FALSE,39.3377,-84.497
Casa Central,Cleveland,OH,30000000,Conceptual,,"Multi-Residential, Retail",FALSE,FALSE,41.4993,-81.6944
Midview Local Schools Athletic Facilities,Grafton,OH,27000000,Pre-Construction/Negotiated,,"Municipal, Playgrounds / Parks / Athletic Fields, Educational",FALSE,FALSE,41.2676,-82.0625
Rumpke Waste & Recycling Office Building,Cincinnati,OH,15000000,Design,,"Office, Industrial",FALSE,FALSE,39.2648,-84.5929
Wayfair - Polaris Fashion Place / Columbus,Columbus,OH,10000000,Pre-Construction/Negotiated,,Retail,FALSE,FALSE,40.1475,-82.9763
A Village North Phase 2,West Chester,OH,15000000,Under Construction,,"Restaurant, Retail",FALSE,FALSE,39.3713,-84.3912
High School #14 / Cleveland,Cleveland,OH,14400000,Final Planning,,Educational,FALSE,FALSE,41.4782,-81.7517
Memorial Health System Womens and Childrens Hospital,Belpre,OH,125000000,Pre-Construction/Negotiated,,Medical,FALSE,FALSE,39.2831,-81.6135
Case Elementary School Redevelopment,Cleveland,OH,7000000,Conceptual,,Medical,FALSE,FALSE,41.5138,-81.6611
Perrysburg Senior Lofts,Perrysburg,OH,20729933,Award,,Multi-Residential,FALSE,FALSE,41.5527,-83.6323
New Critical Access Hospital - Fayette County Memorial Hospital,Washington Court House,OH,70000000,Under Construction,,Medical,FALSE,FALSE,39.5374,-83.4376
Findlay Community Center / Cincinnati,Cincinnati,OH,50000000,Pre-Construction/Negotiated,,"Playgrounds / Parks / Athletic Fields, Swimming Pools, Fitness / Rec Centers, Clubhouse / Community Centers",FALSE,FALSE,39.1032,-84.5065
The Scharnberg Center,Cedarville,OH,40000000,Under Construction,,Educational,FALSE,FALSE,39.7442,-83.8068
"RFQ Contractors - Building 27 Repair/Renovation at Defense Supply Center Columbus (DSCC), Whitehall, Ohio",Columbus,OH,25000000,Conceptual,,Military,FALSE,FALSE,39.9819,-82.9048
Belle Oaks -Building #1,Richmond Heights,OH,18000000,Post-Bid,"Apr 11, 2025",Multi-Residential,FALSE,FALSE,41.5528,-81.5101
Cosm Immersive Entertainment Venue - Cleveland,Cleveland,OH,10000000,Design,,Amusement and Recreation,FALSE,FALSE,41.4983,-81.6899
Palmer Gardens Apartment Renovation,Toledo,OH,6500000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.666,-83.6097
New Junior High Building - Marion Local School District,Marion,OH,21310000,Under Construction,,Educational,FALSE,FALSE,40.5887,-83.1285
Skyridge Apartments,Cincinnati,OH,25000000,Post-Bid,"Nov 21, 2025","Multi-Residential, Clubhouse / Community Centers",FALSE,FALSE,39.1918,-84.6563
New Police Headquarters - City of Springfield,Springfield,OH,75000000,Design,,Fire / Police,FALSE,FALSE,39.9242,-83.8088
Salem Ave Senior Community / Dayton,Dayton,OH,12000000,Post-Bid,"Feb 6, 2026",Multi-Residential,FALSE,FALSE,39.774,-84.2164
Cleveland Heights Senior Housing,Cleveland Heights,OH,22151285,Final Planning,,Multi-Residential,FALSE,FALSE,41.5083,-81.5823
Restaurant Depot / Maumee,Maumee,OH,9422000,Post-Bid,"Dec 9, 2025",Restaurant,FALSE,FALSE,41.5874,-83.6773
Frank B. Willis Government Building,Delaware,OH,6504000,Award,"Oct 23, 2025",Municipal,FALSE,FALSE,40.3293,-83.0748
University Hospitals TriPoint Cancer Hub,Painesville,OH,39000000,Under Construction,,Medical,FALSE,FALSE,41.6634,-81.2473
Maywood Flats,South Euclid,OH,16700000,Pre-Construction/Negotiated,,"Multi-Residential, Office, Sidewalks / Parking Lot",FALSE,FALSE,41.5195,-81.5155
New PK-5 Elementary School and Abatement and Demolition of the former High School,Williamsburg,OH,26217434,Award,"Dec 18, 2025",Educational,FALSE,FALSE,39.0556,-84.0574
"Repair/Renovate AFMC Headquarters Building (B10262), Wright-Patterson AFB",Wright Patterson AFB,OH,117829400,Award,"Jan 19, 2023",Military,FALSE,FALSE,39.798,-84.0459
Hub 27,Cleveland,OH,20000000,Under Construction,,"Multi-Residential, Fitness / Rec Centers",FALSE,FALSE,41.4777,-81.7011
Prospiant New Facility / Roselawn Cincinnati,Cincinnati,OH,16200000,Under Construction,,Manufacturing,FALSE,FALSE,39.1917,-84.4642
The Depot on Detroit,Cleveland,OH,16000000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.4805,-81.7566
Hope Zone Youth Wellness & Enrichment Center,Dayton,OH,18700000,Design,,Clubhouse / Community Centers,FALSE,FALSE,39.7805,-84.2177
OSU - Martha Morehouse Tower Upgrades,Columbus,OH,19600000,Under Construction,"May 30, 2023",Educational,FALSE,FALSE,39.9612,-82.9988
Everhome Suites / Dayton,Dayton,OH,11500000,Post-Bid,"Feb 11, 2025",Hotel / Motel,TRUE,FALSE,39.8495,-84.1914
Hampton Inn & Suites - Winderly Lane / Pickerington,Pickerington,OH,14000000,Design,,"Sidewalks / Parking Lot, Hotel / Motel",TRUE,FALSE,39.9305,-82.7905
Renovation for Franklin Yards Apartments,Cleveland,OH,20000000,Under Construction,,"Multi-Residential, Sidewalks / Parking Lot",FALSE,FALSE,41.4864,-81.7113
RFQ Construction Manager - Ashtabula County Public Safety Center (Jail),Jefferson,OH,15000000,Post-Bid,"Jan 14, 2026",Jails / Prisons,FALSE,FALSE,41.7389,-80.7698
New Albany Village Center,New Albany,OH,16500000,Design,,,FALSE,FALSE,40.0834,-82.8084
Saint Ignatius High School / DiSanto Hall,Ohio City,OH,100000000,Under Construction,,Educational,FALSE,FALSE,40.7714,-84.6155
RFQ Construction Manager at Risk - Behavioral Health Wellness Center,Akron,OH,25000000,GC Bidding,"Mar 11, 2026",Medical,FALSE,FALSE,41.0966,-81.514
RFP Construction Manager at Risk - New Health and Wellness Center,Ada,OH,24700000,Post-Bid,"Apr 7, 2025",Educational,FALSE,FALSE,40.7655,-83.8241
Cleveland West Veterans Housing,Cleveland,OH,21300000,Under Construction,,"Multi-Residential, Sidewalks / Parking Lot",FALSE,FALSE,41.4639,-81.7377
Preserve of Hudson Townhomes,Hudson,OH,8000000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.2288,-81.4405
Vine and Polk Affordable Housing,Cincinnati,OH,20200000,Award,,"Multi-Residential, Retail",FALSE,FALSE,39.1238,-84.5148
Lofts on Marshall,Georgetown,OH,20300436,Design,,Multi-Residential,FALSE,FALSE,38.8599,-83.8991
Fourth Street Boutique Hotel Development,Cincinnati,OH,17000000,Under Construction,,Hotel / Motel,TRUE,FALSE,39.0996,-84.5139
Request for Qualifications for Construction manager at risk Services for Justice Center and City Hall Renovation Project,Barberton,OH,14302198,Post-Bid,"Oct 10, 2025",Municipal,FALSE,FALSE,41.0128,-81.6051
Scioto Valley Local Schools New Elementary School / Piketon,Piketon,OH,22000000,Under Construction,,Educational,FALSE,FALSE,39.0681,-83.0143
Commerce Center Drive Truck & Equipment Rental & Repair Facility,Franklin,OH,8000000,Award,,"Retail, Service Station / Car Wash",FALSE,FALSE,39.5704,-84.2658
At Main Apartments / Trotwood,Trotwood,OH,15500000,Final Planning,,"Multi-Residential, Conference / Convention Centers, Fitness / Rec Centers",FALSE,FALSE,39.7975,-84.2957
St. Paul Hotel / Dayton,Dayton,OH,22000000,Conceptual,,"Museum, Restaurant, Sidewalks / Parking Lot, Conference / Convention Centers, Hotel / Motel",TRUE,FALSE,39.7577,-84.183
Sage Gardens,Georgetown,OH,16717189,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,38.8779,-83.9023
Extra Space Storage / Cincinnati,Cincinnati,OH,7974000,Award,"Jan 13, 2026",Warehouse / Distribution,FALSE,FALSE,39.156,-84.4387
Meals on Wheels Headquarters Relocation,Cincinnati,OH,30000000,Under Construction,,Manufacturing,FALSE,FALSE,39.1682,-84.4268
RFQ Design - Integrated Technology Education Center - Sinclair Community College,Dayton,OH,28000000,Conceptual,"Jan 30, 2026",Manufacturing,FALSE,FALSE,39.7571,-84.2003
Findlay Flats Renovation - Rebid 2025,Cincinnati,OH,15000000,Post-Bid,"Dec 16, 2025",Multi-Residential,FALSE,FALSE,39.1031,-84.512
Roofing & Sheet Metal,Cincinnati,OH,10000000,Post-Bid,"Dec 19, 2025",Office,FALSE,FALSE,39.1245,-84.5034
Kinsey Lofts,Cincinnati,OH,15900000,Design,,Multi-Residential,FALSE,FALSE,39.1242,-84.5011
Rock and Roll Hall of Fame and Museum Expansion,Cleveland,OH,135000000,Under Construction,,Museum,FALSE,FALSE,41.5085,-81.6955
Fox Fire Crossing,Marysville,OH,10649000,Design,,"Office, Retail",FALSE,FALSE,40.2105,-83.3729
B-K Tool & Design Expansion,Kalida,OH,5400000,Under Construction,,Industrial,FALSE,FALSE,40.9905,-84.2124
Whitestone Companies New Headquarters,Columbus,OH,5000000,Design,,Office,FALSE,FALSE,40.1398,-82.9664
